Soil Moisture,Temperature,Humidity,Rain,Crop Type,Pump
33.4,24.07,77.4,0,Cotton,1
70.3,17.63,87.18,0,Maize,0
33.08,29.18,79.23,0,Sugarcane,1
86.86,33.29,34.65,1,Rice,0
41.85,25.85,64.98,0,Maize,1
56.74,38.77,44.91,0,Cotton,0
14.3,36.24,20.69,0,Wheat,1
46.22,25.98,35.02,0,Rice,1
80.75,39.91,28.49,1,Maize,1
78.48,36.41,83.2,1,Sugarcane,0
29.07,36.04,39.39,0,Sugarcane,1
29.22,33.26,41.35,0,Maize,1
79.47,15.38,92.0,0,Sugarcane,0
89.08,37.98,48.43,0,Maize,0
18.11,27.41,20.72,1,Rice,0
48.25,46.11,41.29,0,Sugarcane,1
38.68,41.99,28.95,0,Rice,1
84.01,34.39,27.71,0,Cotton,0
17.1,23.32,25.81,0,Cotton,1
27.95,21.72,64.49,0,Cotton,1
73.96,26.23,34.2,1,Cotton,0
14.36,30.73,47.09,0,Sugarcane,1
51.87,24.77,84.65,1,Maize,0
47.58,31.99,51.83,0,Sugarcane,1
38.42,20.46,88.68,0,Sugarcane,1
43.54,47.26,57.35,0,Rice,1
55.04,18.56,49.91,0,Maize,0
23.72,45.75,76.28,1,Wheat,0
58.62,45.15,25.49,0,Wheat,0
78.46,32.34,26.71,0,Maize,0
74.61,38.92,68.9,0,Wheat,0
23.08,29.39,56.52,0,Maize,1
22.69,35.79,79.28,1,Rice,0
32.79,26.24,88.72,0,Rice,1
40.69,24.94,49.13,0,Sugarcane,1
44.72,34.08,64.73,0,Wheat,0
67.77,31.44,57.55,0,Maize,0
14.82,34.12,93.62,0,Rice,1
12.95,24.46,82.33,1,Sugarcane,0
43.31,27.11,88.38,0,Wheat,0
69.26,17.77,39.08,0,Wheat,0
26.44,16.73,77.94,0,Wheat,1
64.53,23.36,39.91,0,Rice,0
32.09,17.45,35.66,0,Rice,1
85.32,18.42,90.82,0,Wheat,0
86.13,41.83,21.45,0,Rice,0
35.27,16.28,92.4,0,Wheat,1
29.55,36.75,31.19,0,Cotton,1
44.96,23.99,81.46,0,Rice,1
30.45,43.76,40.69,1,Maize,0
67.15,31.0,46.3,0,Rice,0
80.22,25.08,36.26,1,Wheat,0
67.21,32.08,63.91,0,Maize,0
80.07,27.6,46.11,0,Sugarcane,0
43.74,33.62,69.3,0,Maize,1
23.29,18.78,21.17,0,Maize,1
72.73,47.9,24.83,0,Rice,0
40.64,29.04,27.47,0,Maize,1
67.06,26.49,51.42,1,Maize,0
33.0,38.44,81.11,0,Wheat,1
16.9,27.01,86.61,1,Rice,0
94.37,42.5,38.36,0,Wheat,0
23.28,29.99,63.08,0,Rice,1
94.02,38.75,77.63,0,Sugarcane,0
93.07,18.55,41.66,0,Maize,0
77.47,42.92,50.68,0,Rice,0
66.05,39.28,59.3,1,Maize,0
59.11,21.99,30.12,0,Maize,0
83.62,19.79,21.95,0,Cotton,0
34.6,25.44,31.46,0,Wheat,1
49.75,47.21,67.01,0,Rice,1
62.65,23.48,25.52,0,Sugarcane,0
44.95,30.05,34.23,0,Cotton,0
46.34,15.99,45.34,0,Wheat,0
38.07,28.11,25.84,0,Sugarcane,1
57.96,33.85,34.38,0,Sugarcane,0
82.3,46.45,88.35,0,Maize,0
27.13,32.05,21.45,0,Wheat,1
89.43,42.03,69.01,0,Cotton,0
68.57,33.06,48.83,0,Rice,0
79.98,16.35,70.45,1,Rice,0
57.28,25.4,64.15,1,Cotton,0
76.26,33.99,36.76,0,Maize,0
11.38,46.37,83.54,1,Maize,0
79.56,43.35,56.9,0,Sugarcane,0
13.41,22.54,81.69,0,Wheat,1
85.64,22.26,50.45,0,Sugarcane,0
94.32,21.64,93.85,1,Rice,0
35.0,45.44,77.79,0,Cotton,1
27.88,43.14,92.45,1,Wheat,0
75.06,40.57,58.57,1,Cotton,0
31.51,27.96,55.53,0,Wheat,0
83.57,31.64,76.66,0,Rice,0
18.74,30.32,86.02,0,Rice,1
20.71,23.36,92.31,0,Wheat,1
93.23,31.67,44.34,0,Maize,0
67.28,16.01,79.9,0,Wheat,0
81.99,19.35,35.8,0,Rice,0
37.57,44.26,60.92,0,Cotton,0
67.5,39.81,33.49,0,Sugarcane,0
60.51,28.95,46.05,0,Cotton,0
61.27,32.07,89.85,0,Rice,0
68.02,27.21,30.96,0,Cotton,0
58.91,39.45,67.43,0,Maize,0
46.47,40.88,64.47,1,Maize,0
33.45,40.19,29.06,0,Wheat,1
75.33,38.85,44.45,0,Cotton,0
29.23,21.75,62.22,1,Cotton,0
68.85,26.15,34.04,0,Rice,0
29.83,30.5,80.05,1,Wheat,0
63.15,25.92,92.91,0,Wheat,0
73.5,39.91,36.11,1,Cotton,0
28.59,25.87,34.02,1,Sugarcane,0
15.1,19.56,54.12,0,Cotton,1
21.13,28.17,76.08,0,Cotton,1
61.51,47.34,41.12,1,Cotton,0
82.2,22.45,21.49,1,Maize,0
13.82,35.2,60.59,1,Wheat,0
72.4,29.29,91.75,0,Maize,0
39.01,17.34,49.35,1,Sugarcane,0
50.67,31.1,51.51,0,Rice,0
88.95,38.17,92.67,0,Sugarcane,0
38.22,31.94,72.1,0,Wheat,1
49.55,43.78,73.94,0,Rice,1
11.16,24.53,62.2,0,Sugarcane,1
16.94,17.85,93.1,0,Wheat,1
31.98,45.91,71.66,0,Sugarcane,1
12.37,27.48,87.13,0,Rice,1
63.67,34.02,72.45,1,Rice,1
46.24,41.14,75.13,0,Sugarcane,1
56.59,25.7,41.78,0,Maize,0
24.85,38.63,42.76,0,Sugarcane,1
35.15,19.47,78.72,0,Sugarcane,1
66.43,24.61,42.25,0,Sugarcane,0
92.05,19.78,62.21,0,Maize,0
14.29,41.77,38.7,0,Cotton,1
85.68,22.35,81.27,1,Rice,0
59.03,38.67,28.29,0,Wheat,0
57.93,46.13,82.21,0,Rice,1
52.52,32.42,65.2,0,Rice,1
15.9,32.82,34.02,0,Cotton,1
17.64,30.21,60.65,0,Rice,1
61.08,25.75,41.19,0,Rice,0
38.98,30.7,44.26,0,Maize,1
87.97,34.89,46.36,0,Maize,0
44.56,47.54,24.75,0,Maize,1
22.18,45.95,93.95,0,Maize,1
70.75,43.45,22.37,1,Maize,0
34.94,44.34,69.69,0,Wheat,1
54.66,30.44,47.84,0,Cotton,0
69.32,36.7,68.45,0,Sugarcane,0
86.52,44.54,46.72,1,Maize,0
77.34,27.97,70.53,1,Cotton,0
67.49,46.74,74.69,0,Sugarcane,0
67.77,28.72,71.79,1,Rice,0
90.4,34.84,28.55,0,Rice,0
35.15,38.42,69.27,1,Cotton,0
10.09,46.37,41.0,0,Wheat,1
33.12,23.07,22.16,0,Wheat,1
28.52,39.62,51.11,0,Cotton,1
66.26,32.19,52.52,0,Wheat,0
63.87,23.86,55.04,0,Wheat,0
60.44,40.63,72.86,0,Rice,1
11.38,33.22,43.16,0,Wheat,1
71.95,36.81,43.65,0,Wheat,0
37.5,25.66,24.54,0,Cotton,1
66.53,30.88,71.51,1,Wheat,0
57.31,35.37,62.59,1,Maize,0
39.13,28.36,46.21,1,Maize,0
21.44,21.55,72.89,0,Cotton,1
18.03,46.73,60.3,0,Maize,0
80.68,31.88,55.19,0,Rice,0
88.06,39.22,58.35,0,Cotton,0
65.23,28.56,67.73,0,Wheat,0
18.79,26.72,69.5,0,Maize,1
44.17,28.44,41.67,1,Rice,0
71.96,28.5,30.56,0,Cotton,0
76.28,32.96,31.75,1,Cotton,0
20.05,32.93,67.95,0,Wheat,1
10.0,31.41,85.47,0,Sugarcane,1
70.53,19.45,50.71,0,Maize,0
40.31,31.37,32.71,0,Rice,1
31.63,20.58,76.75,1,Cotton,0
11.1,19.16,82.44,0,Maize,1
55.93,45.78,86.04,0,Rice,1
82.35,34.96,65.51,0,Rice,0
91.4,36.76,84.55,0,Cotton,0
58.09,28.26,21.16,0,Maize,0
53.73,45.0,28.04,0,Rice,1
17.23,36.05,26.94,0,Cotton,1
56.65,40.38,73.45,0,Maize,0
42.3,27.16,25.22,0,Maize,1
61.61,46.68,57.23,1,Cotton,0
43.04,42.08,55.45,1,Maize,0
30.43,43.18,43.3,0,Sugarcane,1
18.07,20.68,85.28,0,Rice,1
36.77,23.94,32.78,0,Rice,1
18.21,24.43,46.43,1,Maize,0
25.04,23.94,78.06,0,Cotton,1
93.92,43.23,22.28,1,Wheat,0
47.75,16.05,70.47,0,Maize,0
55.21,17.51,81.23,0,Wheat,0
84.26,24.04,89.92,0,Maize,0
94.62,21.6,85.72,0,Wheat,0
59.53,22.65,43.95,0,Maize,0
79.06,41.33,63.98,0,Cotton,0
37.79,33.58,25.8,0,Wheat,1
35.99,15.19,39.34,0,Sugarcane,1
44.23,29.17,27.07,1,Cotton,0
67.16,28.46,43.64,0,Maize,1
67.99,18.76,85.64,1,Wheat,0
36.8,37.31,46.04,1,Rice,0
21.32,38.17,62.14,1,Cotton,0
63.75,38.79,52.5,1,Wheat,0
20.91,39.04,54.42,1,Cotton,0
59.17,15.0,92.72,0,Wheat,0
68.94,46.48,42.21,0,Rice,0
69.55,41.87,67.05,0,Sugarcane,0
74.05,44.83,51.5,0,Rice,0
84.19,15.52,24.59,1,Maize,0
52.5,45.82,56.7,0,Cotton,0
72.07,41.72,81.0,0,Sugarcane,0
62.63,42.63,27.41,0,Cotton,0
25.86,18.08,25.22,1,Wheat,0
12.18,39.38,31.52,0,Maize,1
34.19,46.68,77.33,0,Maize,1
47.66,37.39,74.3,0,Cotton,0
62.45,33.83,62.38,0,Maize,1
82.25,46.21,55.12,0,Cotton,0
26.68,29.62,86.62,0,Wheat,1
20.67,34.78,77.5,1,Wheat,0
91.9,30.72,80.9,0,Cotton,1
19.18,45.78,80.99,0,Rice,1
50.67,17.51,68.2,1,Rice,0
59.77,31.54,54.35,1,Wheat,0
56.02,37.67,84.85,1,Sugarcane,0
17.31,41.13,89.45,0,Rice,0
14.85,34.24,21.79,1,Cotton,0
18.97,44.99,23.87,0,Wheat,1
59.77,46.09,91.91,0,Maize,0
56.27,17.12,40.79,0,Maize,0
29.87,28.28,85.5,0,Rice,1
64.21,15.77,49.16,0,Sugarcane,0
79.71,25.87,28.93,0,Rice,0
13.53,32.72,26.03,1,Sugarcane,0
52.34,45.06,31.74,0,Rice,1
68.59,42.94,38.74,0,Maize,0
31.45,19.21,56.64,0,Sugarcane,1
36.16,18.07,72.61,0,Maize,1
62.16,34.45,93.98,1,Cotton,0
86.32,32.56,53.11,1,Cotton,0
78.84,23.79,58.86,1,Wheat,0
59.57,44.68,59.14,0,Maize,0
72.07,45.6,60.46,0,Maize,0
41.01,28.29,58.83,0,Wheat,0
64.48,44.38,20.66,0,Cotton,0
49.63,27.67,20.13,0,Cotton,0
26.14,39.31,27.32,0,Sugarcane,1
69.65,30.71,27.62,0,Sugarcane,0
57.3,19.05,72.87,0,Cotton,0
40.48,45.62,35.37,0,Rice,1
87.46,29.99,87.1,0,Maize,0
11.78,39.24,89.65,0,Sugarcane,0
36.84,27.12,93.19,0,Rice,1
14.83,15.62,90.43,0,Sugarcane,1
75.15,18.32,40.39,0,Wheat,0
69.68,31.38,58.23,1,Maize,0
38.16,37.77,33.16,1,Sugarcane,0
67.43,26.05,80.47,0,Cotton,0
43.65,37.95,86.63,0,Wheat,0
74.28,38.05,83.85,0,Wheat,0
48.61,38.23,52.5,0,Cotton,0
45.04,31.25,76.9,1,Wheat,0
89.45,45.19,27.32,1,Maize,0
31.32,31.14,23.02,1,Sugarcane,0
20.24,29.86,76.49,0,Wheat,1
59.69,21.58,51.9,1,Maize,0
92.39,25.15,94.67,0,Cotton,0
42.12,16.4,27.29,1,Sugarcane,0
15.27,35.91,84.17,0,Cotton,1
38.84,23.2,56.0,0,Sugarcane,1
53.0,25.04,82.04,0,Wheat,0
23.76,40.44,81.28,0,Wheat,1
65.94,25.8,88.7,0,Sugarcane,0
94.81,22.99,42.34,1,Maize,0
48.4,20.58,91.23,0,Maize,0
40.15,40.57,31.38,0,Maize,1
44.06,19.28,26.15,0,Rice,1
19.79,29.97,52.37,0,Maize,1
85.08,31.73,82.12,1,Wheat,0
45.26,37.68,55.51,0,Rice,1
42.92,35.9,82.2,0,Maize,0
66.07,41.75,74.73,1,Wheat,0
47.57,16.48,35.71,1,Rice,0
65.1,24.78,91.17,0,Wheat,1
15.22,24.24,24.56,1,Sugarcane,0
79.17,19.82,87.37,0,Wheat,0
89.94,24.54,42.83,1,Rice,0
65.15,25.22,57.51,0,Maize,0
91.14,32.22,51.68,1,Rice,1
22.87,36.9,32.89,0,Maize,1
50.58,27.58,46.86,0,Maize,0
61.15,38.74,34.47,0,Cotton,0
59.45,26.09,35.29,0,Sugarcane,0
44.12,24.58,34.03,1,Cotton,1
38.74,32.86,56.68,0,Rice,1
20.78,15.78,79.84,0,Cotton,1
43.3,17.63,62.67,0,Maize,0
23.83,28.79,86.99,0,Rice,1
72.42,46.12,67.74,1,Cotton,0
27.75,38.81,71.7,0,Wheat,1
14.98,17.91,70.07,0,Sugarcane,1
56.95,42.93,53.71,0,Wheat,0
60.59,39.17,71.7,1,Rice,0
84.11,35.16,25.23,0,Cotton,0
59.04,42.07,84.49,0,Maize,0
39.37,28.34,78.34,1,Cotton,0
78.26,22.31,38.39,0,Rice,0
55.92,31.9,77.6,0,Rice,1
16.74,33.11,20.95,1,Rice,0
58.1,32.76,36.29,1,Rice,0
87.18,33.65,24.89,1,Cotton,0
43.69,46.31,78.52,1,Wheat,0
35.19,44.77,76.69,0,Maize,1
22.19,43.9,81.02,0,Maize,1
22.87,41.45,20.34,0,Sugarcane,1
46.79,46.13,57.59,0,Rice,1
60.63,18.25,72.86,1,Rice,0
16.85,23.75,31.66,1,Rice,0
89.86,31.34,68.73,0,Wheat,0
74.19,42.94,26.31,1,Rice,0
59.86,31.67,33.6,0,Sugarcane,0
80.42,39.69,55.68,0,Sugarcane,0
16.82,19.59,69.02,0,Wheat,1
50.53,23.33,30.94,0,Rice,1
63.56,39.15,33.89,0,Cotton,0
80.44,20.44,35.33,1,Cotton,0
76.59,26.59,37.9,0,Maize,0
33.55,23.74,36.99,1,Wheat,0
89.97,26.55,49.64,0,Cotton,0
20.57,38.37,69.03,0,Maize,1
84.39,27.14,52.85,0,Sugarcane,0
92.53,33.32,78.2,0,Maize,0
25.06,18.3,73.95,1,Rice,0
71.38,41.57,29.49,0,Rice,0
13.42,27.21,23.66,1,Sugarcane,0
44.46,36.4,85.85,1,Wheat,1
53.88,38.94,25.99,1,Rice,0
59.35,21.92,31.13,0,Rice,1
89.55,44.19,21.66,1,Maize,0
67.14,35.34,67.13,0,Maize,0
50.91,29.15,63.68,0,Maize,0
78.82,21.02,94.02,0,Cotton,0
90.8,46.1,86.52,1,Sugarcane,0
11.88,39.92,50.81,0,Wheat,1
93.51,21.86,47.87,0,Maize,0
17.32,26.14,42.26,0,Wheat,1
79.22,41.72,31.43,0,Maize,0
33.83,37.96,30.36,0,Rice,1
21.24,40.27,29.92,1,Wheat,0
47.39,29.56,28.56,0,Cotton,0
64.74,38.64,38.04,1,Maize,0
42.38,27.75,43.0,0,Sugarcane,1
14.64,21.97,92.12,1,Rice,0
60.95,35.88,63.39,0,Maize,0
86.7,47.21,94.07,0,Wheat,0
42.57,25.25,47.94,0,Maize,1
28.39,30.21,54.32,0,Rice,1
47.62,37.24,44.34,1,Sugarcane,0
14.11,32.87,33.72,0,Sugarcane,1
79.74,42.83,30.74,1,Sugarcane,0
80.24,40.14,90.88,1,Rice,0
59.98,16.92,94.01,0,Maize,0
40.01,47.95,23.37,0,Rice,1
77.98,39.83,31.28,0,Rice,0
57.15,43.51,51.76,0,Maize,0
80.2,36.49,33.98,0,Cotton,0
63.67,43.26,47.29,1,Sugarcane,0
76.67,18.71,29.68,0,Wheat,0
60.88,26.48,54.24,0,Wheat,0
45.2,43.92,40.38,0,Maize,1
91.43,21.65,46.39,0,Wheat,0
55.99,17.58,27.07,1,Cotton,0
61.43,41.01,52.11,1,Rice,0
28.74,42.57,93.74,0,Sugarcane,1
63.18,20.37,44.66,1,Wheat,0
58.59,43.19,85.73,0,Wheat,0
25.71,37.66,83.24,0,Maize,1
15.06,32.16,91.4,0,Maize,1
61.37,42.4,79.26,1,Rice,0
74.91,28.84,69.47,0,Sugarcane,0
54.49,21.4,84.24,0,Wheat,0
29.28,24.4,25.67,0,Rice,1
66.65,31.67,54.71,0,Sugarcane,0
16.81,32.53,94.19,1,Rice,0
47.56,41.58,77.72,0,Wheat,0
23.89,41.11,92.16,1,Maize,0
25.68,34.19,78.47,0,Maize,1
27.19,40.77,85.62,0,Maize,1
42.87,21.33,72.99,0,Cotton,0
14.35,16.65,77.04,0,Rice,1
43.81,43.83,59.24,0,Wheat,0
53.5,17.49,89.32,0,Rice,1
51.08,23.14,81.88,0,Maize,0
42.54,37.95,83.29,1,Rice,0
81.33,28.51,70.48,0,Sugarcane,0
22.35,43.92,42.84,0,Rice,1
52.98,24.83,22.67,0,Cotton,0
15.27,15.39,90.17,0,Cotton,1
16.05,24.92,63.96,0,Maize,1
58.78,34.08,42.36,1,Wheat,0
58.11,27.41,31.19,0,Sugarcane,0
84.63,32.65,82.21,1,Wheat,0
57.42,43.93,82.74,1,Wheat,0
91.58,45.11,81.09,0,Sugarcane,0
14.14,23.78,68.38,0,Cotton,1
18.33,30.25,47.45,0,Maize,1
13.75,33.12,42.81,0,Rice,1
25.75,46.32,20.64,1,Cotton,0
56.01,47.95,82.52,1,Maize,0
64.87,22.77,26.56,0,Cotton,0
13.87,38.99,67.31,0,Sugarcane,1
90.41,27.48,57.81,1,Wheat,0
81.58,15.27,59.5,0,Sugarcane,0
35.21,15.31,89.5,1,Rice,0
16.56,30.2,22.37,1,Sugarcane,0
24.44,31.12,78.0,0,Wheat,0
20.79,15.74,23.9,0,Cotton,1
20.48,37.67,22.86,0,Maize,1
54.08,24.7,52.24,0,Rice,0
30.9,33.48,24.73,0,Cotton,1
40.44,24.93,79.19,0,Maize,1
94.11,20.52,59.72,1,Wheat,0
68.17,28.44,22.18,0,Sugarcane,0
90.66,22.67,23.04,0,Cotton,0
22.12,32.65,65.95,0,Maize,1
42.48,21.56,80.46,0,Maize,1
57.15,31.78,52.83,0,Sugarcane,0
16.52,20.19,61.59,0,Cotton,1
10.36,37.14,79.99,0,Cotton,1
66.99,39.88,65.79,0,Wheat,1
64.55,18.64,36.86,0,Cotton,0
44.92,30.44,65.98,0,Sugarcane,1
51.62,17.34,67.12,0,Cotton,0
45.31,34.74,75.06,0,Wheat,0
12.04,23.73,66.57,1,Maize,0
38.51,32.41,92.69,0,Cotton,0
25.05,32.08,34.8,0,Sugarcane,1
18.37,45.5,91.33,1,Cotton,0
91.32,33.12,60.38,0,Rice,0
60.95,34.24,70.4,1,Wheat,0
71.94,28.25,27.46,0,Maize,0
36.81,46.32,48.54,0,Rice,0
43.42,40.65,77.7,0,Sugarcane,1
30.14,24.42,73.02,0,Cotton,1
18.24,42.86,23.01,0,Wheat,1
25.22,29.27,60.99,0,Cotton,1
77.79,42.35,26.62,0,Cotton,0
67.59,42.16,94.69,1,Cotton,0
56.49,21.23,87.3,0,Cotton,0
50.38,38.14,21.58,0,Wheat,0
88.41,24.59,84.4,0,Rice,0
16.18,24.82,88.96,0,Sugarcane,1
33.85,24.78,46.52,1,Rice,0
39.74,38.94,73.96,0,Wheat,1
76.51,22.58,53.16,0,Sugarcane,0
94.36,15.03,69.14,0,Maize,1
30.46,38.6,45.52,1,Rice,1
84.32,20.65,44.19,0,Wheat,0
80.6,18.45,51.83,0,Wheat,0
29.1,22.84,30.92,0,Wheat,1
43.94,27.54,82.34,0,Sugarcane,1
44.82,30.7,46.15,0,Cotton,0
93.15,16.47,50.01,0,Maize,0
25.38,47.03,87.05,1,Sugarcane,0
77.93,38.63,57.25,0,Sugarcane,0
38.41,25.67,60.82,0,Rice,1
72.12,25.52,91.74,0,Maize,0
45.7,29.8,86.5,0,Wheat,0
59.16,35.67,32.71,0,Sugarcane,0
80.77,19.83,55.49,0,Maize,0
78.35,21.23,92.85,0,Rice,0
83.65,43.36,47.93,0,Cotton,0
15.07,23.46,47.87,0,Maize,1
68.82,27.55,34.63,0,Wheat,0
21.9,43.75,28.57,0,Sugarcane,1
45.34,36.88,75.52,0,Cotton,0
56.63,26.28,77.75,0,Rice,1
44.23,37.56,92.68,0,Wheat,0
54.17,15.65,78.01,1,Cotton,0
94.7,39.28,38.25,0,Rice,0
21.49,31.07,23.01,0,Wheat,1
67.41,41.84,93.91,1,Sugarcane,1
43.66,46.5,45.53,0,Rice,0
21.31,45.55,43.4,1,Cotton,0
23.49,45.01,87.95,0,Wheat,1
90.69,31.9,63.88,0,Maize,0
84.77,26.88,36.12,0,Wheat,0
87.1,30.35,86.68,0,Cotton,0
94.28,37.77,94.5,1,Cotton,0
27.71,44.17,26.5,0,Maize,1
40.21,21.83,84.67,0,Cotton,0
66.88,45.3,49.29,0,Wheat,0
51.12,41.9,59.31,0,Rice,1
45.56,47.3,88.61,0,Wheat,0
40.41,44.05,93.0,0,Cotton,0
60.47,24.24,39.66,0,Maize,0
58.93,18.5,35.96,1,Maize,0
23.72,18.7,26.04,0,Sugarcane,1
50.1,24.61,62.13,0,Maize,0
57.05,35.27,21.02,0,Maize,0
58.47,41.54,50.89,1,Cotton,0
27.86,44.68,25.5,0,Rice,1
73.09,35.58,50.39,0,Rice,0
12.14,15.19,22.99,1,Cotton,0
40.16,21.15,82.64,0,Maize,1
76.32,18.29,35.73,0,Wheat,0
57.93,26.99,44.62,0,Rice,1
32.2,31.54,85.25,1,Cotton,0
69.07,16.43,75.97,1,Wheat,0
58.23,26.5,36.43,1,Maize,0
77.68,20.91,25.39,0,Cotton,0
72.48,36.35,73.68,0,Rice,0
61.86,30.32,49.3,0,Wheat,0
51.5,31.35,77.46,1,Wheat,0
21.32,29.11,53.4,1,Rice,0
32.21,46.55,45.95,0,Wheat,1
45.62,22.09,53.84,0,Rice,1
60.94,32.05,76.14,0,Cotton,0
53.67,39.29,87.67,0,Sugarcane,0
34.5,33.38,23.73,0,Maize,1
10.55,45.66,59.31,0,Cotton,0
52.18,27.47,22.46,0,Maize,0
34.28,30.3,55.13,0,Maize,1
72.44,17.92,86.4,1,Rice,0
12.04,35.1,47.12,1,Sugarcane,0
59.71,24.51,89.93,1,Maize,0
90.03,20.29,67.3,0,Maize,0
24.82,32.97,90.06,0,Cotton,1
50.09,32.57,76.79,0,Sugarcane,0
17.77,17.5,27.76,1,Sugarcane,0
63.18,38.04,37.34,0,Maize,0
56.8,35.58,49.56,0,Sugarcane,0
44.63,21.24,32.76,0,Cotton,0
54.32,30.49,57.12,1,Rice,0
86.21,38.77,55.35,0,Maize,0
26.69,32.47,91.72,0,Wheat,1
11.92,28.05,52.53,0,Maize,0
83.24,25.64,78.92,1,Maize,0
59.05,35.14,90.64,0,Rice,1
85.71,45.99,85.77,0,Wheat,0
60.74,37.17,35.65,0,Wheat,0
78.86,17.47,57.2,0,Wheat,0
46.52,30.2,46.08,0,Rice,1
73.74,44.4,49.99,0,Sugarcane,0
87.61,18.12,47.06,0,Wheat,0
58.63,47.63,81.98,1,Sugarcane,0
25.37,46.32,53.91,0,Cotton,1
32.85,17.58,59.28,1,Rice,0
26.88,45.8,93.68,0,Sugarcane,1
30.98,26.98,24.5,0,Wheat,1
36.05,42.88,56.6,1,Wheat,0
57.19,28.81,78.05,0,Sugarcane,0
59.98,29.55,31.34,0,Sugarcane,0
46.25,35.93,65.86,0,Cotton,0
62.31,40.56,37.96,1,Rice,0
16.93,16.12,85.06,0,Maize,1
17.46,34.57,44.53,0,Cotton,1
24.61,21.16,44.68,1,Cotton,0
54.04,26.42,64.86,0,Cotton,0
28.19,26.48,33.77,0,Wheat,1
34.08,30.48,41.37,0,Sugarcane,1
44.03,26.03,51.25,1,Rice,0
79.01,18.54,46.52,0,Wheat,0
11.18,19.81,59.37,0,Cotton,1
65.2,16.1,64.97,0,Rice,0
66.85,30.52,62.5,1,Wheat,0
77.89,46.5,69.06,1,Maize,0
89.28,18.82,43.08,0,Cotton,0
11.71,46.23,29.48,0,Wheat,1
23.07,39.2,77.06,1,Wheat,0
85.32,36.04,83.81,0,Cotton,0
48.97,36.29,39.28,1,Maize,0
57.99,42.28,50.53,0,Sugarcane,0
66.36,18.53,57.39,0,Maize,0
67.72,31.66,60.0,0,Cotton,1
89.2,38.0,69.46,0,Sugarcane,0
94.74,34.37,23.12,0,Wheat,0
71.21,42.48,74.11,0,Maize,0
34.41,17.38,24.65,0,Maize,1
84.78,37.79,55.12,0,Sugarcane,0
14.18,32.62,82.08,0,Wheat,1
29.64,27.51,53.84,0,Maize,1
86.28,26.23,31.18,1,Sugarcane,0
31.78,35.49,93.88,0,Maize,1
28.76,44.4,86.7,0,Wheat,0
21.74,31.37,77.85,0,Wheat,1
83.02,42.22,50.86,0,Rice,0
52.5,28.27,33.79,0,Sugarcane,0
67.37,18.38,90.61,1,Cotton,0
30.32,17.03,59.93,1,Maize,0
74.43,16.69,83.93,0,Wheat,0
74.6,27.54,45.66,1,Maize,0
36.57,26.13,45.15,0,Maize,1
44.91,38.69,93.92,0,Cotton,0
27.82,39.51,59.14,0,Wheat,1
93.01,16.68,30.55,0,Rice,0
64.88,22.3,36.48,0,Sugarcane,0
89.44,24.05,56.15,0,Maize,0
35.79,33.07,23.19,0,Cotton,0
76.46,19.77,54.69,1,Cotton,0
75.1,19.42,51.42,0,Sugarcane,0
68.79,46.15,78.45,0,Sugarcane,0
92.08,41.54,46.62,0,Wheat,0
43.45,20.96,93.69,1,Maize,0
21.11,28.42,33.56,1,Maize,0
67.1,26.74,64.32,0,Sugarcane,0
71.99,41.1,26.73,1,Rice,0
58.88,31.84,75.04,1,Maize,0
27.58,19.22,94.61,0,Cotton,1
52.88,39.39,81.44,0,Sugarcane,0
36.54,28.1,61.68,0,Maize,1
46.33,23.68,56.36,0,Wheat,0
64.84,27.39,82.63,0,Sugarcane,0
73.34,31.43,90.2,1,Cotton,0
29.74,26.32,94.19,0,Wheat,1
44.45,22.98,49.74,0,Sugarcane,1
32.88,28.15,94.32,0,Sugarcane,1
26.88,15.63,31.69,0,Maize,1
76.59,40.49,39.02,0,Wheat,0
87.29,20.64,26.68,0,Sugarcane,0
41.47,16.45,40.38,0,Cotton,0
73.86,36.57,77.6,1,Wheat,1
86.24,40.54,83.97,0,Maize,0
81.92,41.86,78.42,1,Rice,0
25.54,31.29,67.33,0,Sugarcane,1
91.28,21.78,58.55,0,Rice,0
42.02,39.33,73.15,0,Sugarcane,1
38.84,38.09,49.31,0,Maize,1
15.31,23.13,83.1,0,Maize,1
51.32,44.81,70.79,0,Maize,0
19.27,18.44,72.34,0,Maize,1
31.13,47.43,60.2,0,Wheat,0
36.94,43.39,86.39,0,Wheat,1
78.75,37.7,38.9,0,Sugarcane,0
84.42,45.98,48.59,0,Wheat,0
35.71,38.84,78.32,1,Sugarcane,0
82.99,21.29,56.96,1,Wheat,0
82.86,29.59,86.69,1,Wheat,0
75.0,17.36,45.98,0,Wheat,0
22.47,27.86,47.7,0,Cotton,1
68.68,39.47,86.66,1,Maize,0
90.33,27.75,54.83,0,Cotton,0
68.02,25.9,58.71,0,Wheat,0
38.19,34.65,44.96,0,Wheat,1
52.55,43.78,40.75,0,Cotton,0
64.89,16.57,69.2,0,Sugarcane,0
53.4,27.72,28.99,0,Maize,0
20.2,20.22,85.95,0,Sugarcane,1
36.53,37.95,78.44,0,Maize,1
78.2,18.49,34.31,1,Rice,0
83.22,36.94,72.05,0,Maize,0
21.67,24.44,65.2,0,Sugarcane,1
90.95,21.56,33.84,0,Maize,0
37.95,45.9,40.49,0,Rice,1
66.3,15.61,50.67,0,Rice,0
73.91,29.45,72.44,0,Wheat,0
